#===============
# Experiment : ATLAS
# Search : 1906_05609
# ll~ : eve
# qq~ : dc~
# FF  : vector
# XY  :  LL RR
# coef : 0 0
# type : W*S1 W*S3
# Nevs : 50000
#===============
#
# XSEC	BIN_MIN	BIN_MAX 	 Kij 
# 130.0 138.982 148.585 158.852 169.828 181.562 194.107 207.519 221.857 237.186 253.575 271.095 289.827 309.852 331.261 354.15 378.62 404.781 432.749 462.65 494.616 528.792 565.329 604.39 646.15 690.796 738.526 789.555 844.109 902.433 964.786 1031.45 1102.72 1178.91 1260.36 1347.45 1440.55 1540.09 1646.5 1760.26 1881.89 2011.92 2150.93 2299.55 2458.43 2628.3 2809.9 3004.05 3211.62 3433.52 3670.76 3924.39 4195.55 4485.44 4795.36 5126.69 5480.92 5859.63 6264.5 6697.34 7160.09 7654.82 8183.73 8749.18 9353.71 10000.0 
1.50246  200.0  300.0  0.00304	0.0078	0.01266	0.01674	0.02462	0.03184	0.04276	0.0514	0.04942	0.0475	0.03878	0.02888	0.01146	0.00114	0.00016	4e-05	8e-05	2e-05	2e-05	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.27344  300.0  400.0  0.00136	0.00308	0.00474	0.00602	0.0084	0.01078	0.01272	0.01608	0.02064	0.026	0.03208	0.04496	0.0627	0.07002	0.05996	0.04812	0.02158	0.00214	0.00028	4e-05	2e-05	0.0	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.06088  400.0  500.0  0.00082	0.00144	0.00228	0.00336	0.00414	0.00494	0.007	0.0092	0.00986	0.01214	0.01546	0.01906	0.02246	0.02902	0.03614	0.04758	0.07008	0.08442	0.06964	0.04298	0.00594	0.00034	0.0001	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.87728  500.0  600.0  0.00034	0.00092	0.00134	0.00172	0.00194	0.00346	0.00394	0.00444	0.00588	0.00724	0.00968	0.01108	0.01252	0.01584	0.01832	0.02312	0.03	0.03676	0.04654	0.06912	0.0958	0.07964	0.03858	0.00208	0.00014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.72168  600.0  700.0  0.00016	0.00032	0.00082	0.00104	0.00132	0.00194	0.00264	0.00286	0.0035	0.00446	0.00534	0.0073	0.00792	0.01026	0.01198	0.01458	0.01662	0.02124	0.02818	0.03242	0.04088	0.05618	0.0875	0.10194	0.06648	0.00862	0.00022	2e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.59048  700.0  800.0  0.00012	0.00026	0.0005	0.00064	0.0009	0.00138	0.0017	0.00218	0.003	0.00324	0.00378	0.00426	0.00612	0.0067	0.00846	0.01016	0.01134	0.01434	0.01792	0.0216	0.02744	0.03196	0.0415	0.05286	0.0797	0.11278	0.07536	0.00848	0.00034	0.0001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.48046  800.0  900.0  0.00018	0.0001	0.0004	0.00054	0.00046	0.00086	0.0008	0.00138	0.00184	0.002	0.00286	0.00324	0.00372	0.00482	0.00596	0.00702	0.00926	0.01118	0.01312	0.01558	0.01904	0.02158	0.0285	0.03462	0.04432	0.0565	0.08312	0.12202	0.06606	0.0027	0.00012	2e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.3898  900.0  1000.0  0.00016	0.00028	0.00034	0.00016	0.00028	0.00064	0.00096	0.00084	0.00126	0.00154	0.00184	0.00216	0.0029	0.00378	0.00476	0.00568	0.0068	0.00772	0.00956	0.01144	0.01442	0.01702	0.02082	0.02368	0.02866	0.03748	0.04776	0.06184	0.09944	0.12126	0.03398	0.00032	0.00012	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.56844  1000.0  1200.0  8e-05	6e-05	0.00022	0.00022	0.00038	0.00052	0.00056	0.00052	0.00088	0.001	0.00142	0.00158	0.0018	0.00222	0.00268	0.00424	0.00458	0.00538	0.00642	0.00834	0.00956	0.01106	0.01384	0.01646	0.02014	0.02422	0.03058	0.03776	0.04666	0.06272	0.1013	0.09876	0.05788	0.0072	6e-05	2e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.36888  1200.0  1400.0  6e-05	0.0001	8e-05	0.00016	0.00016	0.00034	0.00028	0.0005	0.00042	0.0006	0.0007	0.0011	0.00076	0.00134	0.00122	0.00206	0.00258	0.00316	0.00386	0.00476	0.00588	0.00682	0.00856	0.01022	0.01244	0.01354	0.01818	0.0224	0.02626	0.03256	0.04092	0.05368	0.077	0.11948	0.08876	0.02494	0.00026	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
