#===============
# Experiment : ATLAS
# Search : 1906_05609
# ll~ : eve
# qq~ : us~
# FF  : vector
# XY  :  LL RR
# coef : 0 0
# type : S1*S1 S3*S3 U1*U1 U3*U3
# Nevs : 50000
#===============
#
# XSEC	BIN_MIN	BIN_MAX 	 Kij 
# 130.0 138.982 148.585 158.852 169.828 181.562 194.107 207.519 221.857 237.186 253.575 271.095 289.827 309.852 331.261 354.15 378.62 404.781 432.749 462.65 494.616 528.792 565.329 604.39 646.15 690.796 738.526 789.555 844.109 902.433 964.786 1031.45 1102.72 1178.91 1260.36 1347.45 1440.55 1540.09 1646.5 1760.26 1881.89 2011.92 2150.93 2299.55 2458.43 2628.3 2809.9 3004.05 3211.62 3433.52 3670.76 3924.39 4195.55 4485.44 4795.36 5126.69 5480.92 5859.63 6264.5 6697.34 7160.09 7654.82 8183.73 8749.18 9353.71 10000.0 
11.1678  100.0  200.0  0.00056	0.00068	0.00092	0.00254	0.00496	0.01024	0.02638	0.0392	0.04862	0.05462	0.05908	0.06044	0.06424	0.06742	0.06726	0.0665	0.04908	0.01584	0.00622	0.00324	0.00174	0.00132	0.0007	0.0005	0.00014	0.00018	0.00012	8e-05	8e-05	6e-05	4e-05	4e-05	2e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
7.492  200.0  300.0  0.00018	0.0001	8e-05	0.0001	0.0002	0.0002	0.0003	0.0003	0.00052	0.0005	0.00102	0.0013	0.002	0.00294	0.00506	0.01112	0.0361	0.0873	0.10324	0.10774	0.10776	0.10716	0.08344	0.02294	0.00638	0.003	0.00158	0.0008	0.00038	0.00016	0.00012	0.00026	2e-05	2e-05	2e-05	4e-05	4e-05	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5.0438  300.0  400.0  4e-05	8e-05	6e-05	4e-05	8e-05	0.0001	2e-05	6e-05	0.00012	4e-05	0.00026	0.00022	0.00028	0.00032	0.00048	0.00044	0.00084	0.00144	0.00172	0.0029	0.005	0.01106	0.04342	0.1331	0.151	0.1531	0.13518	0.04554	0.00828	0.00322	0.00152	0.00086	0.00034	0.00028	0.0002	0.0001	2e-05	6e-05	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
3.3902  400.0  500.0  0.0	0.0	2e-05	2e-05	2e-05	2e-05	4e-05	2e-05	8e-05	4e-05	2e-05	0.00014	6e-05	4e-05	0.00022	0.00018	0.00018	0.00034	0.0003	0.00038	0.00058	0.00082	0.0015	0.00216	0.0034	0.00784	0.02822	0.1511	0.19672	0.18406	0.10156	0.0138	0.00428	0.00176	0.0008	0.00036	0.00016	6e-05	4e-05	2e-05	0.0	0.0	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.2758  500.0  600.0  0.0	2e-05	4e-05	0.0	0.0	2e-05	0.0	0.0	2e-05	0.0	0.0	4e-05	4e-05	6e-05	6e-05	4e-05	0.00012	0.0001	0.00012	0.00022	0.00032	0.00024	0.00048	0.00034	0.00064	0.0009	0.00154	0.00264	0.00544	0.01596	0.12506	0.23734	0.21684	0.0756	0.00894	0.00268	0.00102	0.00052	0.00026	0.00018	0.0001	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.52168  600.0  700.0  2e-05	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-05	0.0	4e-05	0.0	2e-05	0.0001	4e-05	8e-05	6e-05	0.00016	0.00012	0.00022	0.00026	0.00018	0.00056	0.0005	0.0008	0.00138	0.003	0.0065	0.02606	0.21446	0.27168	0.1497	0.01386	0.00318	0.00118	0.00066	0.00016	4e-05	4e-05	4e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.00986  700.0  800.0  0.0	2e-05	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	2e-05	0.0	0.0	0.0	4e-05	2e-05	2e-05	2e-05	6e-05	4e-05	4e-05	2e-05	6e-05	0.00022	0.00014	0.00014	0.00024	0.0003	0.0004	0.00048	0.00046	0.0013	0.00202	0.0049	0.01478	0.16468	0.32132	0.17162	0.01338	0.00288	0.00106	0.00036	0.0001	2e-05	0.0	4e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.66896  800.0  900.0  0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-05	2e-05	4e-05	2e-05	0.0	2e-05	2e-05	6e-05	4e-05	2e-05	6e-05	0.0001	6e-05	0.00022	0.0002	0.00022	0.00028	0.00022	0.00032	0.0004	0.00082	0.00168	0.00382	0.01456	0.1905	0.35742	0.12038	0.00788	0.00152	0.00052	0.00028	0.0001	6e-05	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.4402  900.0  1000.0  0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	2e-05	0.0	0.0	0.0	6e-05	0.0	2e-05	2e-05	0.0	0.0	6e-05	2e-05	4e-05	6e-05	2e-05	8e-05	2e-05	8e-05	2e-05	0.00012	0.00014	0.0001	0.00024	0.00012	0.00028	0.00056	0.00126	0.00176	0.0046	0.02286	0.30094	0.33694	0.02988	0.00362	0.00104	0.00034	0.0002	4e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.47698  1000.0  1200.0  0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-05	6e-05	2e-05	2e-05	6e-05	4e-05	0.0001	8e-05	6e-05	6e-05	6e-05	0.0001	4e-05	0.00018	0.00012	0.00018	0.00024	0.00028	0.0004	0.00098	0.0017	0.00504	0.05544	0.28044	0.23502	0.12236	0.00574	0.001	0.0002	2e-05	2e-05	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
