15.8489	1.34803
16.5665	1.38247
17.3166	1.41292
18.1006	1.4393
18.9201	1.46141
19.7767	1.47956
20.6721	1.4938
21.608	1.50407
22.5864	1.51061
23.609	1.51357
24.6779	1.51307
25.7952	1.50916
26.9631	1.50199
28.1838	1.49178
29.4599	1.47872
30.7937	1.46344
32.1879	1.44434
33.6452	1.42355
35.1685	1.40054
36.7608	1.37555
38.4251	1.34866
40.1649	1.32013
41.9833	1.29017
43.8842	1.25894
45.871	1.22649
47.9479	1.19299
50.1187	1.15868
52.3879	1.12369
54.7598	1.08816
57.239	1.05216
59.8306	1.01592
62.5394	0.979553
65.3709	0.943195
68.3306	0.906969
71.4243	0.870848
74.6581	0.835021
78.0383	0.799523
81.5715	0.76463
85.2647	0.730203
89.1251	0.696344
93.1603	0.663123
97.3782	0.630674
100.	0.611581
102.329	0.595266
104.713	0.579167
107.152	0.563295
109.648	0.547669
112.202	0.532274
114.815	0.517107
117.49	0.502175
120.226	0.487484
123.027	0.473063
125.893	0.45892
128.825	0.445027
131.826	0.431388
134.896	0.418
138.038	0.404877
141.254	0.392025
144.544	0.379438
147.911	0.367109
151.356	0.355037
154.882	0.343225
158.489	0.331683
162.181	0.320421
165.959	0.309415
169.824	0.298665
173.78	0.288157
177.828	0.277932
181.97	0.267955
186.209	0.258233
190.546	0.24876
194.984	0.239532
199.526	0.230549
204.174	0.221815
208.93	0.213327
213.796	0.20508
218.776	0.197067
223.872	0.18928
229.087	0.181725
234.423	0.174398
239.883	0.167291
245.471	0.1604
251.189	0.153722
257.04	0.147255
263.027	0.141001
269.153	0.134952
275.423	0.1291
281.838	0.123445
288.403	0.117981
295.121	0.112707
301.995	0.110498
309.03	0.102712
316.228	0.0979755
323.594	0.0934108
331.131	0.089013
338.844	0.084782
346.737	0.0807326
354.813	0.076794
363.078	0.0730453
371.535	0.0694281
380.189	0.0659529
389.045	0.0626184
398.107	0.0594126
407.38	0.0563471
416.869	0.0534092
426.58	0.0505934
436.516	0.0479001
446.684	0.0453249
455.337	0.0432649
464.159	0.0412809
473.151	0.0393711
482.318	0.0375324
491.662	0.0357649
501.187	0.0340816
510.897	0.0324364
520.795	0.030869
530.884	0.029364
541.17	0.0279194
551.654	0.0265334
562.341	0.0252045
573.236	0.0239313
584.341	0.0227109
595.662	0.021542
607.202	0.0204235
618.966	0.0193533
630.957	0.0183301
643.181	0.0173521
655.642	0.0164185
668.344	0.0155267
681.292	0.0146755
694.491	0.0138633
707.946	0.0130888
721.661	0.0123511
735.642	0.0116564
749.894	0.0109805
764.422	0.0103443
779.232	0.00973943
794.328	0.00916358
809.717	0.00861756
825.404	0.00809933
841.395	0.0076078
857.696	0.00714152
874.312	0.00669952
891.251	0.00628094
908.518	0.00588486
926.119	0.00551017
944.061	0.00515585
962.351	0.00482123
980.995	0.00450522
1000.	0.00420701
1019.37	0.00392554
1039.12	0.00366045
1059.25	0.00341082
1079.78	0.00317585
1100.69	0.00295489
1122.02	0.00274722
1143.76	0.00255224
1165.91	0.00236906
1188.5	0.00219742
1211.53	0.00203643
1235.	0.0018858
1258.93	0.00174489
1283.32	0.00161321
1308.18	0.00149017
1333.52	0.0013753
1359.36	0.00126817
1385.69	0.00116829
1412.54	0.00107533
1439.9	0.000988831
1467.8	0.000908424
1496.24	0.000833753
1525.22	0.000764467
1554.77	0.000700236
1584.89	0.000640752
1615.6	0.000585726
1646.9	0.000534852
1678.8	0.000487869
1711.33	0.000444519
1744.48	0.000404576
1778.28	0.000367806
1812.73	0.000333975
1847.85	0.000302916
1883.65	0.0002744
1920.14	0.000248266
1957.34	0.000224335
1995.26	0.000202452
2033.92	0.000182462
2073.32	0.00016422
2113.49	0.000147603
2154.43	0.000132479
2196.17	0.000118732
2238.72	0.000106257
2282.09	0.0000949503
2326.31	0.000084713
2371.37	0.0000754581
2417.32	0.0000671046
2464.15	0.0000595784
2511.89	0.0000528061
2560.55	0.0000467198
2610.16	0.0000412608
2660.73	0.0000363821
2712.27	0.0000320019
2764.82	0.0000281015
2818.38	0.0000246264
2872.98	0.0000215361
2928.64	0.0000187934
2985.38	0.0000163631
3043.22	0.0000142147
3102.18	0.00001232
3162.28	0.0000106523
3223.54	0.00000918667
3285.99	0.00000790173
3349.65	0.00000677813
3414.55	0.00000579785
3480.7	0.00000494483
3548.13	0.00000420437
3616.87	0.0000035635
3686.95	0.0000030102
3758.37	0.00000253406
3831.19	0.00000212545
3905.41	0.00000177589
3981.07	0.00000147791
4058.2	0.00000122472
4136.82	0.00000101036
4265.8	0.000000735314
4331.78	0.000000624193
4398.79	0.000000528008
4466.84	0.000000445019
4535.93	0.000000373612
4606.1	0.000000312314
4677.35	0.000000259925
4749.71	0.000000215303
4823.18	0.000000177426
4897.79	0.000000145416
4973.55	0.00000011847
5050.49	0.000000095888
5128.61	0.0000000770661
5207.95	0.0000000614424
5288.51	0.0000000485555
5370.32	0.0000000379966
5453.39	0.0000000293967
5537.75	0.0000000224462
5623.41	0.0000000168728
5710.4	0.0000000124479
5798.74	0.00000000897045
5888.44	0.00000000627008
5979.52	0.0000000042039
6072.02	0.00000000264735
6165.95	0.00000000149959
6261.33	0.000000000674026
6456.54	-0.000000000278862
6539.67	-0.000000000481778
6623.86	-0.000000000605703
6709.14	-0.00000000066945
6795.51	-0.000000000688354
6883.	-0.00000000067466
6971.61	-0.000000000638534
7061.37	-0.000000000587853
7152.28	-0.00000000052897
7244.36	-0.000000000466508
7337.63	-0.000000000403899
7432.09	-0.000000000343732
7527.78	-0.000000000287635
7624.69	-0.000000000236706
7722.85	-0.000000000191491
7822.28	-0.000000000152159
7922.99	-0.000000000118606
8024.99	-0.0000000000904855
8128.31	-0.0000000000673788
8232.95	-0.000000000048741
8338.95	-0.0000000000340212
8446.3	-0.0000000000226548
8555.04	-0.0000000000140938
8665.18	-0.00000000000783993
8776.74	-0.00000000000343271
8889.74	-0.000000000000472762
9004.19	0.00000000000138249
9120.11	0.00000000000242217
9237.52	0.00000000000288155
9356.45	0.00000000000294963
9476.91	0.00000000000277013
9598.92	0.00000000000245135
9722.5	0.00000000000207189
9847.67	0.00000000000168434
9974.45	0.000000000001322
10102.9	0.00000000000100431
10232.9	0.000000000000738921
10364.7	0.000000000000526498
10498.1	0.000000000000362918
10633.3	0.000000000000241605
10770.2	0.000000000000154932
10908.8	0.000000000000095422
11049.3	0.0000000000000562114
11191.5	0.0000000000000314911
11335.6	0.0000000000000166527
11481.5	0.00000000000000823528
11629.4	0.00000000000000375721
11779.1	0.00000000000000155444
11930.7	0.000000000000000566854
12084.3	0.00000000000000017465
12239.9	0.000000000000000042506
12397.5	0.00000000000000000716042
12557.1	0.000000000000000000631753
12718.8	0.0000000000000000000123181
12882.5	-0.0000000000000000000000212554
13000	0.
