#===============
# Experiment : CMS
# Search : CMS_PAS_EXO_19_019
# ll~ : mumu
# qq~ : dd~
# FF  : vector
# XY  :  LL LR RL RR
# coef : 0 0
# type : A*Reg
# Nevs : 50000
#===============
#
# XSEC	BIN_MIN	BIN_MAX 	 Kij 
# 120.0 129.955 140.735 152.41 165.054 178.746 193.574 209.632 227.022 245.855 266.25 288.337 312.257 338.16 366.213 396.592 429.492 465.121 503.706 545.491 590.743 639.749 692.82 750.294 812.536 879.94 952.937 1031.99 1117.6 1210.31 1310.71 1419.44 1537.2 1664.72 1802.82 1952.37 2114.33 2289.73 2479.67 2685.38 2908.15 3149.4 3410.66 3693.59 4000.0 
58.53  200.0  300.0  0.0	0.0	4e-05	0.00032	0.00112	0.00324	0.06126	0.0905	0.08958	0.08442	0.07676	0.03488	0.00066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
26.422  300.0  400.0  0.0	0.0	4e-05	0.0001	0.00012	0.00036	0.00044	0.00092	0.00102	0.00204	0.00496	0.09012	0.15066	0.14052	0.11542	0.01958	0.0003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
14.176  400.0  500.0  0.0	0.0	2e-05	2e-05	6e-05	6e-05	0.00012	0.0003	0.00042	0.00052	0.00092	0.00106	0.00138	0.0035	0.02954	0.184	0.1955	0.14176	0.01572	0.00056	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
8.436  500.0  600.0  0.0	0.0	0.0	4e-05	4e-05	0.0001	6e-05	0.00012	0.00022	0.0004	0.00052	0.0007	0.0009	0.00086	0.0014	0.00204	0.00618	0.07346	0.24788	0.2154	0.05412	0.00192	0.0001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5.3731  600.0  700.0  0.0	0.0	0.0	0.0	2e-05	0.0	4e-05	6e-05	8e-05	0.0001	0.0002	0.00024	0.0003	0.00042	0.0007	0.00084	0.00124	0.00206	0.00556	0.04636	0.25	0.2531	0.06392	0.00326	0.00016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
3.588  700.0  800.0  0.0	0.0	0.0	2e-05	4e-05	0.0	0.0	4e-05	4e-05	6e-05	6e-05	0.00016	0.0001	0.00038	0.0004	0.0006	0.00088	0.00098	0.0017	0.00274	0.00902	0.07326	0.29516	0.22906	0.03654	0.00214	0.0001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.4853  800.0  900.0  0.0	0.0	0.0	0.0	0.0	0.0	2e-05	2e-05	6e-05	0.0001	6e-05	0.00016	0.0003	0.00026	0.0004	0.00034	0.00052	0.0006	0.00116	0.00128	0.00244	0.00438	0.01958	0.1625	0.32872	0.12954	0.01102	0.00076	8e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.7688  900.0  1000.0  0.0	0.0	0.0	0.0	0.0	0.0	2e-05	0.0	2e-05	4e-05	0.0001	0.00014	6e-05	0.00024	0.00018	0.00028	0.00024	0.0006	0.00072	0.0009	0.00126	0.00188	0.00344	0.01116	0.07912	0.30596	0.23196	0.03716	0.00286	0.00034	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.2365  1000.0  1200.0  0.0	0.0	0.0	4e-05	0.0	0.0	2e-05	0.0	4e-05	2e-05	2e-05	2e-05	4e-05	0.00012	0.00016	0.00034	0.0004	0.00034	0.00036	0.00062	0.00078	0.00064	0.00118	0.00234	0.00584	0.0319	0.16548	0.25842	0.17364	0.04364	0.00528	0.00034	6e-05	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.256  1200.0  1400.0  0.0	0.0	0.0	0.0	4e-05	0.0	2e-05	0.0	4e-05	2e-05	6e-05	2e-05	6e-05	4e-05	0.0001	0.00022	0.00014	0.0002	0.00026	0.00028	0.00036	0.00054	0.00062	0.0008	0.00146	0.00212	0.00588	0.02858	0.13348	0.27068	0.19418	0.05336	0.00716	0.00108	0.00012	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
