#===============
# Experiment : CMS
# Search : CMS_PAS_EXO_19_019
# ll~ : mumu
# qq~ : cc~
# FF  : vector
# XY  :  LL LR RL RR
# coef : 0 1
# type : A*Reg
# Nevs : 50000
#===============
#
# XSEC	BIN_MIN	BIN_MAX 	 Kij 
# 120.0 129.955 140.735 152.41 165.054 178.746 193.574 209.632 227.022 245.855 266.25 288.337 312.257 338.16 366.213 396.592 429.492 465.121 503.706 545.491 590.743 639.749 692.82 750.294 812.536 879.94 952.937 1031.99 1117.6 1210.31 1310.71 1419.44 1537.2 1664.72 1802.82 1952.37 2114.33 2289.73 2479.67 2685.38 2908.15 3149.4 3410.66 3693.59 4000.0 
-0.52426  200.0  300.0  0.0	0.0	0.0001	0.00074	0.00136	0.0036	0.07938	0.12552	0.13346	0.13446	0.13382	0.06362	0.00064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-0.38343  300.0  400.0  0.0	0.0	0.0	0.00012	0.00018	0.00046	0.00046	0.00084	0.00136	0.00288	0.00634	0.1088	0.19748	0.19788	0.17692	0.02998	0.00034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-0.28437  400.0  500.0  0.0	0.0	0.0	4e-05	0.0001	0.00014	8e-05	0.00028	0.00042	0.00068	0.001	0.00126	0.00208	0.00418	0.03484	0.2248	0.25856	0.19208	0.02098	0.00042	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-0.21396  500.0  600.0  0.0	0.0	2e-05	6e-05	8e-05	4e-05	0.0002	0.00012	0.0003	0.00036	0.00034	0.0006	0.0007	0.00092	0.0014	0.0029	0.00706	0.08238	0.30052	0.27818	0.07204	0.00196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-0.16312  600.0  700.0  0.0	0.0	0.0	2e-05	0.0	4e-05	4e-05	4e-05	0.00014	0.00012	0.00012	0.0004	0.00052	0.00072	0.00102	0.0011	0.0019	0.00248	0.00616	0.05162	0.30024	0.31266	0.07644	0.00302	0.00022	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-0.12585  700.0  800.0  0.0	0.0	0.0	2e-05	0.0001	2e-05	0.0	0.00012	0.0001	0.00012	8e-05	0.00036	0.00044	0.00036	0.00042	0.0007	0.00112	0.00112	0.00188	0.00252	0.00828	0.07748	0.3477	0.2777	0.04108	0.00212	0.00016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-0.097922  800.0  900.0  0.0	0.0	2e-05	0.0	0.0	2e-05	0.0	4e-05	0.0	4e-05	8e-05	0.00014	0.00024	0.00034	0.00032	0.00044	0.00064	0.0008	0.00104	0.00152	0.00198	0.00456	0.01972	0.18122	0.38918	0.15128	0.0119	0.00068	0.00012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-0.07677  900.0  1000.0  0.0	0.0	0.0	0.0	0.0	2e-05	2e-05	2e-05	8e-05	2e-05	4e-05	0.00012	0.00014	0.00036	0.00042	0.00034	0.00046	0.00048	0.00078	0.00098	0.00132	0.00194	0.00342	0.01046	0.08502	0.35442	0.26854	0.038	0.00248	0.00026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-0.10901  1000.0  1200.0  0.0	0.0	4e-05	2e-05	0.0	2e-05	4e-05	2e-05	0.0	2e-05	8e-05	4e-05	0.00012	0.00014	0.0002	0.0002	0.00026	0.00054	0.00038	0.00058	0.0009	0.00098	0.00142	0.0024	0.0058	0.03198	0.17508	0.29262	0.20368	0.04906	0.0051	0.00042	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-0.069727  1200.0  1400.0  0.0	0.0	0.0	0.0	0.0	0.0	2e-05	2e-05	2e-05	0.0	4e-05	2e-05	2e-05	8e-05	0.00018	6e-05	0.00022	0.00016	0.00036	0.00038	0.0004	0.0005	0.001	0.00112	0.00168	0.0025	0.00554	0.02634	0.14934	0.30596	0.21116	0.0596	0.00712	0.00068	0.00012	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-0.045412  1400.0  1600.0  0.0	0.0	0.0	0.0	0.0	2e-05	0.0	2e-05	2e-05	8e-05	2e-05	4e-05	2e-05	8e-05	8e-05	0.0001	0.00016	0.0002	0.0002	0.00022	0.0002	0.00026	0.0006	0.00042	0.00082	0.00108	0.00178	0.00266	0.00764	0.04382	0.18486	0.29992	0.17968	0.04386	0.00568	0.00096	0.00024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
