#===============
# Experiment : CMS
# Search : CMS_PAS_EXO_19_019
# ll~ : ee
# qq~ : dd~
# FF  : vector
# XY  :  LL RR
# coef : 0 0
# type : S1~*S1~ S3*S3 U1*U1 U3*U3
# Nevs : 50000
#===============
#
# XSEC	BIN_MIN	BIN_MAX 	 Kij 
# 150.0 160.0 170.0 180.0 190.0 200.0 220.0 240.0 260.0 280.0 300.0 320.0 340.0 360.0 380.0 400.0 420.0 440.0 460.0 480.0 500.0 520.0 540.0 560.0 580.0 600.0 630.0 660.0 690.0 720.0 750.0 780.0 810.0 840.0 870.0 900.0 950.0 1000.0 1050.0 1100.0 1150.0 1200.0 1250.0 1310.0 1370.0 1430.0 1490.0 1550.0 1610.0 1680.0 1750.0 1820.0 1890.0 1970.0 2050.0 2130.0 2210.0 2290.0 2370.0 2450.0 2530.0 2610.0 2690.0 2770.0 2850.0 2930.0 3010.0 3090.0 3170.0 3250.0 3330.0 3410.0 3490.0 3570.0 3650.0 3730.0 3810.0 3890.0 3970.0 4070.0 4170.0 4270.0 4370.0 4470.0 4570.0 4670.0 4770.0 4870.0 4970.0 5070.0 5170.0 5270.0 5370.0 5470.0 5570.0 5670.0 5770.0 5870.0 5970.0 6070.0 
6.6018  200.0  300.0  0.00024	0.00036	0.0005	0.0008	0.00524	0.05306	0.05548	0.05832	0.05858	0.0509	0.00392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5.9212  300.0  400.0  0.0001	6e-05	0.0001	0.0001	0.00012	0.0004	0.00058	0.00092	0.00152	0.01038	0.06458	0.06764	0.06574	0.0662	0.0557	0.00502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5.257  400.0  500.0  0.0	6e-05	6e-05	8e-05	6e-05	0.00018	0.00024	0.0003	0.0004	0.0005	0.00044	0.001	0.00118	0.00202	0.0121	0.06932	0.07432	0.0715	0.06966	0.0575	0.00684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
4.639  500.0  600.0  2e-05	6e-05	4e-05	0.0	8e-05	6e-05	0.00014	0.00018	0.00022	0.00026	0.00026	0.00026	0.00042	0.00048	0.0006	0.00094	0.00102	0.00128	0.00224	0.01466	0.06946	0.07614	0.07414	0.07198	0.05752	0.00884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
4.0788  600.0  700.0  0.0	0.0	4e-05	0.0	2e-05	6e-05	6e-05	0.0001	0.00016	0.0001	0.00024	0.00026	0.00024	0.00034	0.00034	0.00022	0.00054	0.00052	0.00096	0.00068	0.00078	0.00106	0.0016	0.0026	0.01706	0.1085	0.11366	0.10566	0.0323	0.0001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
3.579  700.0  800.0  2e-05	0.0	4e-05	2e-05	0.0	2e-05	2e-05	0.0001	6e-05	0.0001	0.0001	0.00014	0.0001	0.00022	0.0003	0.00022	0.0003	0.00042	0.00038	0.00032	0.0007	0.00042	0.00058	0.00064	0.0008	0.00168	0.00196	0.00676	0.08494	0.11646	0.11194	0.06596	0.0016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
3.126  800.0  900.0  0.0	2e-05	2e-05	2e-05	2e-05	6e-05	4e-05	8e-05	4e-05	8e-05	0.0001	0.00014	4e-05	0.0001	0.00018	0.00014	0.00016	0.00018	0.00026	0.0002	0.00012	0.0003	0.00038	0.00028	0.00054	0.0007	0.0009	0.00094	0.00144	0.00238	0.00324	0.05088	0.11818	0.11426	0.09174	0.01112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.727  900.0  1000.0  2e-05	0.0	2e-05	0.0	0.0	0.0	4e-05	8e-05	0.0	4e-05	0.00012	4e-05	6e-05	0.00016	0.0001	0.00024	8e-05	0.00012	0.00016	0.00012	0.00016	0.00022	0.00022	0.00036	0.00014	0.00024	0.00036	0.00054	0.0009	0.00092	0.00104	0.0015	0.00164	0.0031	0.02392	0.1853	0.16642	0.01276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
4.4376  1000.0  1200.0  0.0	0.0	0.0	0.0	2e-05	0.0	2e-05	4e-05	6e-05	4e-05	4e-05	0.00012	8e-05	0.0001	4e-05	0.00012	0.00016	0.0001	0.0001	8e-05	8e-05	0.00018	0.0001	0.00024	0.00034	0.00036	0.00032	0.00028	0.00046	0.0005	0.00058	0.0007	0.00072	0.00076	0.00092	0.00218	0.01608	0.10008	0.10064	0.0938	0.0737	0.00738	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
3.3278  1200.0  1400.0  0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6e-05	4e-05	6e-05	6e-05	8e-05	4e-05	4e-05	0.0001	6e-05	0.00012	6e-05	6e-05	6e-05	4e-05	0.0001	0.00012	8e-05	0.00012	0.00028	0.00024	0.00024	0.00026	0.00038	0.00024	0.00024	0.00034	0.0004	0.00062	0.001	0.00132	0.00158	0.00246	0.01708	0.10068	0.12006	0.10724	0.04622	0.00018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
