#===============
# Experiment : CMS
# Search : CMS_PAS_EXO_19_019
# ll~ : mumu
# qq~ : uu~
# FF  : vector
# XY  :  LL LR RL RR
# coef : 0 0
# type : A*U3 A*U1~
# Nevs : 50000
#===============
#
# XSEC	BIN_MIN	BIN_MAX 	 Kij 
# 120.0 129.955 140.735 152.41 165.054 178.746 193.574 209.632 227.022 245.855 266.25 288.337 312.257 338.16 366.213 396.592 429.492 465.121 503.706 545.491 590.743 639.749 692.82 750.294 812.536 879.94 952.937 1031.99 1117.6 1210.31 1310.71 1419.44 1537.2 1664.72 1802.82 1952.37 2114.33 2289.73 2479.67 2685.38 2908.15 3149.4 3410.66 3693.59 4000.0 4500.0 5200.0 6000.0 7000.0 
0.408505  1400.0  1600.0  0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-05	2e-05	0.0	4e-05	0.0	8e-05	6e-05	8e-05	0.00012	0.00012	0.0003	0.00034	0.00018	0.00026	0.0004	0.00068	0.00076	0.00124	0.00154	0.0034	0.01104	0.04606	0.16256	0.25268	0.15286	0.04164	0.00696	0.00116	0.00016	8e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.251831  1600.0  1800.0  0.0	0.0	0.0	2e-05	2e-05	0.0	2e-05	0.0	2e-05	0.0	4e-05	2e-05	2e-05	4e-05	2e-05	6e-05	6e-05	0.0001	0.00016	0.00016	0.00026	0.00022	0.00026	0.00028	0.00046	0.00062	0.00108	0.0013	0.00242	0.0064	0.02098	0.08808	0.21452	0.22284	0.09968	0.02518	0.00456	0.00082	0.00018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.159481  1800.0  2000.0  0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-05	0.0	0.0	8e-05	2e-05	4e-05	0.0001	8e-05	8e-05	8e-05	0.0001	0.00012	0.00024	0.0003	0.00024	0.00044	0.00026	0.00064	0.00064	0.00078	0.00112	0.00232	0.00508	0.01456	0.05882	0.16944	0.23816	0.14946	0.04878	0.01108	0.00198	0.00046	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.121974  2000.0  2250.0  0.0	0.0	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	2e-05	2e-05	4e-05	6e-05	2e-05	0.00012	4e-05	6e-05	6e-05	0.00016	0.00022	0.00018	0.00028	0.00034	0.00044	0.00064	0.0009	0.0008	0.00102	0.00174	0.00402	0.01266	0.04284	0.12248	0.20958	0.18576	0.08332	0.02414	0.00464	0.00102	0.00034	8e-05	0.0	0.0	0.0	0.0	0.0	
0.07177  2250.0  2500.0  0.0	0.0	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	2e-05	0.0	0.0	2e-05	2e-05	2e-05	6e-05	4e-05	4e-05	4e-05	0.00014	8e-05	0.00012	0.0002	0.00034	0.00036	0.0003	0.00046	0.00056	0.0007	0.00122	0.00156	0.00362	0.00866	0.02904	0.08478	0.17556	0.1942	0.1193	0.04248	0.011	0.00296	0.00068	0.0001	0.0001	0.0	0.0	0.0	
0.042893  2500.0  2750.0  0.0	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-05	4e-05	2e-05	2e-05	2e-05	0.00012	4e-05	0.00016	6e-05	0.00024	0.00022	0.00032	0.00032	0.00016	0.0004	0.00058	0.00064	0.00094	0.00164	0.00344	0.00804	0.024	0.07106	0.1434	0.17734	0.1304	0.0583	0.01882	0.00462	0.00114	0.00032	2e-05	0.0	0.0	
0.025903  2750.0  3000.0  0.0	0.0	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	2e-05	0.0	2e-05	2e-05	0.0	4e-05	0.0	0.0	8e-05	4e-05	6e-05	8e-05	8e-05	0.00028	0.00014	8e-05	0.00026	0.0002	0.0004	0.00042	0.00064	0.00056	0.00108	0.00134	0.00302	0.00854	0.02428	0.06244	0.12416	0.157	0.12872	0.06622	0.02444	0.0075	0.00224	0.00022	0.0	0.0	
0.025489  3000.0  3500.0  0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4e-05	0.0	2e-05	6e-05	2e-05	6e-05	6e-05	8e-05	0.0001	8e-05	0.00016	0.00018	0.00024	0.00014	0.00038	0.00032	0.00044	0.00028	0.00074	0.00086	0.00154	0.00318	0.00618	0.01902	0.04692	0.09214	0.12496	0.1192	0.08112	0.04024	0.0184	0.00386	0.00022	0.0	
0.009628  3500.0  4000.0  0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-05	0.0	0.0	0.0	4e-05	0.0	2e-05	0.0	0.0	4e-05	4e-05	6e-05	2e-05	0.0	4e-05	6e-05	0.0001	6e-05	6e-05	0.00012	0.00012	0.0001	0.00032	0.00016	0.00034	0.0004	0.00022	0.00074	0.00084	0.00192	0.00458	0.0106	0.0261	0.05296	0.08508	0.10456	0.09234	0.08266	0.02992	0.00438	0.00054	
0.00587  4000.0  15000.0  0.0	0.0	0.0	0.0	0.0	2e-05	2e-05	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-05	0.0	2e-05	2e-05	4e-05	6e-05	0.0001	8e-05	6e-05	6e-05	0.0001	0.00014	6e-05	4e-05	0.0003	0.0003	0.0005	0.00044	0.00082	0.00146	0.00232	0.00622	0.0132	0.02608	0.04378	0.06306	0.10416	0.09072	0.04028	0.01252	
