#===============
# Experiment : ATLAS
# Search : 1906_05609
# ll~ : muvm
# qq~ : us~
# FF  : vector
# XY  :  LL RR
# coef : 0 0
# type : S1*S1 S3*S3 U1*U1 U3*U3
# Nevs : 50000
#===============
#
# XSEC	BIN_MIN	BIN_MAX 	 Kij 
# 110.0 119.581 129.997 141.32 153.63 167.011 181.558 197.372 214.564 233.253 253.57 275.657 299.667 325.769 354.144 384.991 418.524 454.979 494.609 537.69 584.525 635.438 690.786 750.956 816.366 887.473 964.775 1048.81 1140.16 1239.47 1347.44 1464.8 1592.39 1731.09 1881.87 2045.79 2223.98 2417.69 2628.28 2857.21 3106.08 3376.63 3670.74 3990.47 4338.05 4715.91 5126.68 5573.22 6058.67 6586.39 7160.08 7783.74 8461.73 9198.76 10000.0 
2.2258  100.0  200.0  0.00046	0.00048	0.00076	0.0016	0.00332	0.00682	0.01664	0.04018	0.06176	0.06888	0.0747	0.07982	0.08424	0.0829	0.075	0.04416	0.01388	0.00492	0.00258	0.00134	0.00052	0.0004	0.00046	0.0002	0.00012	4e-05	0.0	0.0	2e-05	2e-05	0.0	4e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.51744  200.0  300.0  6e-05	0.00012	4e-05	0.00024	0.00014	0.0002	0.00028	0.00054	0.00056	0.00092	0.0014	0.00204	0.00364	0.0075	0.0234	0.07448	0.11966	0.1346	0.1343	0.11152	0.05706	0.01544	0.00526	0.00206	0.00094	0.00052	0.00026	0.00014	6e-05	2e-05	6e-05	0.0	0.0	0.0	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.04536  300.0  400.0  8e-05	6e-05	2e-05	4e-05	4e-05	2e-05	6e-05	0.00018	0.00014	8e-05	0.00022	0.00038	0.0005	0.0008	0.00094	0.00142	0.00254	0.00468	0.01168	0.041	0.12332	0.17534	0.1699	0.1117	0.0384	0.00916	0.00324	0.00124	0.0006	0.00048	0.0001	8e-05	0.0001	6e-05	2e-05	2e-05	0.0	0.0	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.72494  400.0  500.0  0.0	0.0	2e-05	2e-05	0.0	2e-05	4e-05	2e-05	4e-05	2e-05	6e-05	0.0001	0.0002	0.0002	0.00044	0.00032	0.00054	0.0008	0.00112	0.002	0.00434	0.00916	0.0325	0.11308	0.1976	0.18906	0.101	0.03118	0.00806	0.00256	0.00146	0.00044	0.00022	4e-05	6e-05	4e-05	4e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.50532  500.0  600.0  0.0	2e-05	2e-05	0.0	4e-05	2e-05	2e-05	4e-05	2e-05	2e-05	2e-05	2e-05	2e-05	4e-05	0.0001	0.00022	0.0002	0.00032	0.0004	0.00036	0.00084	0.00156	0.00256	0.0056	0.01714	0.06722	0.16986	0.21356	0.13836	0.0501	0.01368	0.00404	0.00128	0.00056	0.00018	0.00018	4e-05	0.0001	0.0	2e-05	0.0	2e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.35292  600.0  700.0  0.0	0.0	0.0	0.0	0.0	0.0	2e-05	0.0	0.0	2e-05	2e-05	2e-05	0.0	6e-05	6e-05	6e-05	0.00014	0.0002	0.0002	0.00022	0.00024	0.00026	0.00084	0.0012	0.00288	0.0058	0.01742	0.0648	0.16292	0.20816	0.13782	0.05076	0.01462	0.00412	0.0017	0.00072	0.00026	2e-05	6e-05	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.24644  700.0  800.0  0.0	0.0	2e-05	0.0	0.0	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	4e-05	4e-05	4e-05	6e-05	4e-05	8e-05	0.0001	0.00014	0.00014	0.00016	0.00052	0.00052	0.0008	0.00184	0.00312	0.00824	0.03086	0.09112	0.17854	0.1883	0.11038	0.03802	0.0111	0.00316	0.00098	0.00052	0.00022	0.00014	0.0	0.0	0.0	0.0	2e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.171024  800.0  900.0  0.0	0.0	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	2e-05	4e-05	2e-05	4e-05	0.0001	8e-05	0.00012	0.0001	0.0002	0.00026	0.00038	0.00084	0.001	0.00232	0.00638	0.01892	0.06114	0.1381	0.18582	0.14726	0.06756	0.0233	0.00678	0.00182	0.00062	0.0003	0.00014	6e-05	0.0	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.118722  900.0  1000.0  0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-05	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	4e-05	4e-05	4e-05	0.00012	6e-05	0.0001	0.00018	0.00014	0.0002	0.00042	0.00068	0.0008	0.00166	0.00512	0.0159	0.0465	0.10864	0.171	0.15788	0.09348	0.03884	0.0118	0.00364	0.00108	0.00034	0.00012	0.0001	2e-05	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.13867  1000.0  1200.0  0.0	0.0	0.0	0.0	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	2e-05	2e-05	2e-05	2e-05	4e-05	4e-05	8e-05	8e-05	8e-05	2e-05	0.00012	0.00018	0.00014	0.00022	0.0002	0.00036	0.00064	0.00146	0.00408	0.01192	0.03312	0.07212	0.12624	0.14926	0.12286	0.06958	0.03234	0.01246	0.00438	0.00124	0.00032	0.00018	0.00012	2e-05	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
