#===============
# Experiment : ATLAS
# Search : 1906_05609
# ll~ : muvm
# qq~ : cb~
# FF  : vector
# XY  :  LL RR
# coef : 0 0
# type : W*S1 W*S3
# Nevs : 50000
#===============
#
# XSEC	BIN_MIN	BIN_MAX 	 Kij 
# 110.0 119.581 129.997 141.32 153.63 167.011 181.558 197.372 214.564 233.253 253.57 275.657 299.667 325.769 354.144 384.991 418.524 454.979 494.609 537.69 584.525 635.438 690.786 750.956 816.366 887.473 964.775 1048.81 1140.16 1239.47 1347.44 1464.8 1592.39 1731.09 1881.87 2045.79 2223.98 2417.69 2628.28 2857.21 3106.08 3376.63 3670.74 3990.47 4338.05 4715.91 5126.68 5573.22 6058.67 6586.39 7160.08 7783.74 8461.73 9198.76 10000.0 
-10.4268  100.0  200.0  0.01926	0.0339	0.03262	0.02908	0.02324	0.01694	0.00934	0.0029	0.00062	0.00016	0.00012	4e-05	4e-05	4e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-1.60896  200.0  300.0  0.00558	0.01388	0.02318	0.03038	0.04018	0.05288	0.07136	0.08716	0.08016	0.0628	0.04152	0.02122	0.00468	0.00078	0.00032	0.00016	2e-05	4e-05	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-0.5219  300.0  400.0  0.00262	0.0058	0.00896	0.0111	0.01598	0.0199	0.0251	0.0322	0.03626	0.04788	0.0615	0.0879	0.10538	0.0801	0.04984	0.01498	0.0021	0.00048	0.00016	6e-05	4e-05	2e-05	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-0.212608  400.0  500.0  0.00168	0.00292	0.00454	0.00626	0.00784	0.0111	0.01322	0.01634	0.01976	0.02568	0.02968	0.03866	0.04646	0.06008	0.08146	0.11126	0.09384	0.04992	0.01146	0.0019	0.00042	0.0002	4e-05	2e-05	0.0	2e-05	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-0.098166  500.0  600.0  0.00088	0.00192	0.00308	0.00416	0.00538	0.00664	0.00764	0.01012	0.01206	0.01616	0.01812	0.02288	0.0269	0.03514	0.04274	0.05318	0.07036	0.10094	0.1172	0.07712	0.02114	0.00322	0.00048	0.00012	0.0001	2e-05	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-0.049097  600.0  700.0  0.00064	0.00148	0.00162	0.0025	0.0034	0.00468	0.00546	0.00708	0.00906	0.01018	0.01296	0.01506	0.01756	0.02314	0.0271	0.0339	0.04242	0.05232	0.06694	0.0989	0.12478	0.08106	0.01968	0.00284	0.00062	0.00028	8e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-0.026122  700.0  800.0  0.00048	0.00098	0.0011	0.00184	0.0019	0.00296	0.00396	0.0051	0.00596	0.00736	0.00922	0.0103	0.01316	0.01638	0.019	0.0241	0.02978	0.03592	0.04464	0.05748	0.07508	0.10908	0.1188	0.05876	0.01156	0.00192	0.0005	0.00014	8e-05	4e-05	0.0	0.0	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-0.014463  800.0  900.0  0.0003	0.0009	0.00092	0.0012	0.00172	0.00232	0.00278	0.00284	0.00406	0.00506	0.00714	0.0082	0.00976	0.01166	0.0147	0.01772	0.02164	0.027	0.03156	0.03888	0.05016	0.06342	0.0891	0.12198	0.09494	0.03172	0.0051	0.001	0.0002	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-0.008303  900.0  1000.0  0.0003	0.0004	0.00056	0.0008	0.00118	0.0016	0.00186	0.00258	0.00336	0.00366	0.0051	0.00604	0.00768	0.00968	0.01074	0.01394	0.016	0.01966	0.02476	0.02902	0.0357	0.04376	0.05792	0.07784	0.11372	0.11474	0.0509	0.00964	0.00166	0.00058	0.00022	2e-05	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-0.007881  1000.0  1200.0  0.00022	0.00024	0.00054	0.0006	0.0006	0.00138	0.00142	0.00186	0.00224	0.00254	0.0034	0.00442	0.00612	0.00632	0.00788	0.00982	0.01262	0.01552	0.01774	0.02156	0.027	0.03274	0.03866	0.04994	0.06616	0.09306	0.11146	0.08564	0.03602	0.01012	0.0018	0.00056	0.00014	4e-05	2e-05	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
