#===============
# Experiment : ATLAS
# Search : 1906_05609
# ll~ : muvm
# qq~ : cs~
# FF  : vector
# XY  :  LL RR
# coef : 0 0
# type : W*S1 W*S3
# Nevs : 50000
#===============
#
# XSEC	BIN_MIN	BIN_MAX 	 Kij 
# 110.0 119.581 129.997 141.32 153.63 167.011 181.558 197.372 214.564 233.253 253.57 275.657 299.667 325.769 354.144 384.991 418.524 454.979 494.609 537.69 584.525 635.438 690.786 750.956 816.366 887.473 964.775 1048.81 1140.16 1239.47 1347.44 1464.8 1592.39 1731.09 1881.87 2045.79 2223.98 2417.69 2628.28 2857.21 3106.08 3376.63 3670.74 3990.47 4338.05 4715.91 5126.68 5573.22 6058.67 6586.39 7160.08 7783.74 8461.73 9198.76 10000.0 
-504.388  100.0  200.0  0.0192	0.03302	0.03468	0.02898	0.02244	0.01632	0.00882	0.0024	0.00048	6e-05	0.0	2e-05	0.0	0.0	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-78.06  200.0  300.0  0.00658	0.01322	0.02224	0.02946	0.03976	0.05128	0.07364	0.08592	0.07842	0.06004	0.04128	0.02092	0.00438	0.00046	0.00022	0.0001	4e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-25.6294  300.0  400.0  0.00268	0.00516	0.009	0.01256	0.0152	0.01988	0.02452	0.03004	0.03708	0.04922	0.06216	0.0883	0.10298	0.08026	0.049	0.01454	0.00194	0.00026	0.0001	0.00012	0.0	0.0	2e-05	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-10.5716  400.0  500.0  0.00116	0.00296	0.00458	0.00728	0.00802	0.01018	0.01254	0.01492	0.02022	0.02526	0.0294	0.0377	0.047	0.06008	0.08236	0.1148	0.09574	0.04918	0.01056	0.00136	0.00022	8e-05	0.0	6e-05	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-4.95526  500.0  600.0  0.00064	0.00178	0.00278	0.00358	0.00536	0.00668	0.00802	0.01018	0.01256	0.01418	0.01876	0.022	0.02778	0.03402	0.04124	0.05172	0.06968	0.1002	0.1202	0.07404	0.0203	0.00262	0.0006	6e-05	4e-05	4e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-2.51042  600.0  700.0  0.00042	0.00122	0.0016	0.00224	0.00314	0.00442	0.00554	0.00696	0.00826	0.0102	0.01234	0.01474	0.01726	0.0232	0.02798	0.03364	0.04154	0.05184	0.06672	0.09586	0.12382	0.07742	0.02048	0.00278	0.00046	0.00012	4e-05	4e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-1.34924  700.0  800.0  0.0004	0.00076	0.00118	0.0019	0.0023	0.00266	0.0035	0.00496	0.00544	0.00668	0.00902	0.01124	0.01344	0.01516	0.01866	0.02448	0.02854	0.03584	0.04518	0.05664	0.0743	0.10798	0.122	0.05912	0.01086	0.0016	0.00044	8e-05	6e-05	0.0	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-0.75509  800.0  900.0  0.00038	0.00062	0.00086	0.00096	0.0017	0.00286	0.0028	0.00346	0.00378	0.0053	0.006	0.00836	0.00882	0.01224	0.01478	0.01748	0.02102	0.02606	0.03236	0.03892	0.04966	0.06452	0.09018	0.1222	0.09528	0.02962	0.00434	0.00092	0.00024	6e-05	4e-05	4e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-0.438178  900.0  1000.0  0.0002	0.00034	0.00066	0.00078	0.00122	0.00134	0.00194	0.00242	0.00302	0.00378	0.00472	0.00606	0.00664	0.0084	0.01086	0.01318	0.01668	0.0204	0.02468	0.03002	0.03534	0.04466	0.05822	0.0798	0.1143	0.11794	0.04982	0.00966	0.0015	0.0004	0.00012	8e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-0.42121  1000.0  1200.0  0.00012	0.00028	0.00054	0.00054	0.00096	0.001	0.0012	0.00174	0.00198	0.00278	0.00308	0.004	0.00506	0.00652	0.00808	0.01038	0.01166	0.01382	0.01756	0.02212	0.02622	0.0313	0.03998	0.04948	0.0677	0.09424	0.1151	0.08534	0.03724	0.00854	0.0017	0.00026	0.00018	2e-05	2e-05	0.0	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-0.1628  1200.0  1400.0  0.0001	0.00016	0.00022	0.0002	0.00036	0.00068	0.00048	0.00104	0.00118	0.00174	0.00244	0.00272	0.00356	0.004	0.0057	0.00726	0.00744	0.00958	0.01184	0.01412	0.01758	0.022	0.02554	0.03064	0.03942	0.04736	0.06458	0.0909	0.11196	0.08804	0.03774	0.00982	0.002	0.00032	6e-05	4e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-0.067528  1400.0  1600.0  0.0001	0.0001	0.00022	0.00026	0.00016	0.00028	0.00046	0.00048	0.00094	0.00108	0.00134	0.00152	0.00194	0.00304	0.00376	0.00458	0.0058	0.007	0.00816	0.00972	0.01194	0.01456	0.01772	0.02218	0.02694	0.03226	0.04136	0.05378	0.07354	0.09964	0.10654	0.07334	0.02856	0.00866	0.0019	0.00034	6e-05	2e-05	6e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-0.029527  1600.0  1800.0  4e-05	4e-05	0.0001	6e-05	0.00016	0.00024	0.00024	0.00046	0.00078	0.00082	0.0009	0.00098	0.0017	0.002	0.00306	0.0031	0.00406	0.005	0.00666	0.00736	0.00964	0.01162	0.01356	0.01628	0.019	0.02284	0.02974	0.0365	0.04586	0.0614	0.08538	0.10306	0.09188	0.04898	0.01888	0.0054	0.00136	0.00028	0.0001	6e-05	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-0.013535  1800.0  2000.0  8e-05	6e-05	2e-05	4e-05	0.00012	0.00024	0.00022	0.00028	0.00022	0.00048	0.00054	0.0007	0.00108	0.00132	0.00152	0.00228	0.00338	0.00398	0.00492	0.00624	0.00704	0.00876	0.01016	0.0124	0.01488	0.01752	0.0215	0.02638	0.03318	0.04286	0.05772	0.0759	0.09556	0.09846	0.0648	0.02812	0.00974	0.0027	0.00066	0.0003	0.0001	4e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-0.007444  2000.0  2250.0  0.0	2e-05	0.0	0.0	4e-05	0.0001	0.00024	0.00012	0.00024	0.00036	0.00034	0.00054	0.00086	0.00112	0.0013	0.00198	0.00222	0.00302	0.00336	0.0046	0.00582	0.0067	0.00834	0.00992	0.01252	0.01372	0.01634	0.0196	0.02542	0.03114	0.04102	0.05312	0.07044	0.08792	0.09466	0.07002	0.04112	0.01706	0.00518	0.00154	0.00038	0.00016	4e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-0.003083  2250.0  2500.0  2e-05	0.0	4e-05	0.0001	0.0001	0.0001	6e-05	0.0001	0.00014	0.0002	0.00028	0.00048	0.0005	0.00048	0.00104	0.00122	0.00146	0.00218	0.00292	0.00362	0.0041	0.0052	0.00606	0.00782	0.00932	0.0119	0.01318	0.01552	0.018	0.02264	0.0295	0.03724	0.04784	0.06192	0.08028	0.09268	0.07802	0.05036	0.02528	0.00898	0.00316	0.00066	0.00024	4e-05	6e-05	4e-05	2e-05	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	
-0.001326  2500.0  2750.0  4e-05	4e-05	0.0	2e-05	2e-05	2e-05	4e-05	2e-05	0.00016	0.00018	0.00026	0.00026	0.00036	0.00042	0.00082	0.00102	0.00096	0.0014	0.0021	0.0026	0.0036	0.00414	0.00546	0.00604	0.00728	0.00854	0.01058	0.0123	0.01568	0.0178	0.02192	0.02754	0.0366	0.04494	0.0613	0.07738	0.08364	0.07964	0.05408	0.02988	0.0133	0.00452	0.0016	0.00066	0.00026	4e-05	6e-05	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	
-0.000589  2750.0  3000.0  2e-05	0.0	0.0	0.0	4e-05	4e-05	2e-05	4e-05	0.0	0.0001	0.00028	0.00016	0.00036	0.00046	0.00052	0.00054	0.00102	0.00134	0.00126	0.0019	0.00262	0.0032	0.00466	0.00478	0.0064	0.0076	0.0094	0.01034	0.01168	0.01532	0.0179	0.0233	0.0286	0.03588	0.04452	0.05754	0.0727	0.08018	0.07176	0.05298	0.0336	0.01512	0.00712	0.00268	0.00076	0.00026	0.00016	8e-05	2e-05	4e-05	2e-05	0.0	0.0	0.0	
-0.000393  3000.0  3500.0  4e-05	0.0	0.0	2e-05	0.0	0.0	0.0	4e-05	6e-05	4e-05	8e-05	8e-05	0.00012	0.00014	0.00018	0.00056	0.00042	0.00088	0.00122	0.0015	0.0016	0.00272	0.0033	0.004	0.0046	0.0054	0.00766	0.00816	0.00994	0.01192	0.01398	0.0178	0.0221	0.02722	0.03344	0.043	0.05346	0.06448	0.07118	0.06978	0.05822	0.03852	0.02212	0.01022	0.00408	0.00188	0.00066	0.00036	8e-05	2e-05	0.0	0.0	0.0	0.0	
-8.8e-05  3500.0  4000.0  0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6e-05	0.0	4e-05	8e-05	8e-05	0.00014	0.00024	0.0003	0.00052	0.00066	0.00088	0.00146	0.00146	0.0024	0.0027	0.00354	0.0043	0.00518	0.00572	0.00724	0.00882	0.01046	0.0117	0.01502	0.0192	0.02532	0.02936	0.03738	0.04606	0.0568	0.0635	0.0683	0.05962	0.04902	0.03278	0.02164	0.01004	0.00494	0.002	0.00074	0.0004	0.0001	0.0001	4e-05	0.0	
-2.8e-05  4000.0  15000.0  0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4e-05	4e-05	0.0	0.0001	0.0002	0.0	0.00018	0.00018	0.00032	0.00038	0.00076	0.00108	0.00154	0.00198	0.00236	0.00284	0.00368	0.00456	0.0053	0.0059	0.00778	0.00878	0.01058	0.01394	0.0161	0.02046	0.0257	0.0309	0.03854	0.0453	0.05352	0.05698	0.05744	0.05054	0.03984	0.03022	0.01978	0.0118	0.00684	0.00406	0.00194	0.00118	0.00044	0.00022	
