#===============
# Experiment : ATLAS
# Search : 1906_05609
# ll~ : eve
# qq~ : ud~
# FF  : vector
# XY  :  LL RR
# coef : 0 0
# type : S1*S1 S3*S3
# Nevs : 50000
#===============
#
# XSEC	BIN_MIN	BIN_MAX 	 Kij 
# 130.0 138.982 148.585 158.852 169.828 181.562 194.107 207.519 221.857 237.186 253.575 271.095 289.827 309.852 331.261 354.15 378.62 404.781 432.749 462.65 494.616 528.792 565.329 604.39 646.15 690.796 738.526 789.555 844.109 902.433 964.786 1031.45 1102.72 1178.91 1260.36 1347.45 1440.55 1540.09 1646.5 1760.26 1881.89 2011.92 2150.93 2299.55 2458.43 2628.3 2809.9 3004.05 3211.62 3433.52 3670.76 3924.39 4195.55 4485.44 4795.36 5126.69 5480.92 5859.63 6264.5 6697.34 7160.09 7654.82 8183.73 8749.18 9353.71 10000.0 
36.12  200.0  300.0  0.0058	0.01434	0.02014	0.02646	0.03372	0.04186	0.05316	0.05598	0.05562	0.05214	0.04152	0.02986	0.01188	0.00098	6e-05	6e-05	2e-05	2e-05	4e-05	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
31.432  300.0  400.0  0.00292	0.0071	0.00988	0.01282	0.0157	0.01938	0.02142	0.02682	0.03068	0.03602	0.04352	0.0555	0.07138	0.07336	0.06694	0.05176	0.02384	0.00226	0.00034	0.0001	6e-05	2e-05	2e-05	0.0	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
26.3  400.0  500.0  0.00222	0.0037	0.0056	0.0074	0.00896	0.01074	0.01276	0.0144	0.01714	0.0206	0.02412	0.0281	0.03372	0.03912	0.04854	0.0563	0.08106	0.08862	0.07532	0.0454	0.00622	0.00036	8e-05	2e-05	0.0	4e-05	2e-05	0.0	0.0	2e-05	2e-05	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
21.46  500.0  600.0  0.00116	0.00222	0.00322	0.00456	0.005	0.00632	0.00782	0.0099	0.01104	0.0127	0.015	0.01866	0.0201	0.02382	0.02752	0.03358	0.0384	0.04568	0.05714	0.07698	0.10546	0.08854	0.04328	0.00262	0.00022	2e-05	4e-05	4e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
17.2142  600.0  700.0  0.0009	0.00154	0.00216	0.00286	0.00368	0.00462	0.00542	0.00678	0.00782	0.00788	0.00968	0.0126	0.01366	0.0169	0.01818	0.02216	0.02478	0.02916	0.0338	0.04126	0.05082	0.06418	0.09558	0.11706	0.07252	0.00906	0.00038	0.00016	0.0	4e-05	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
13.6368  700.0  800.0  0.00054	0.00114	0.00162	0.00216	0.0022	0.00282	0.00382	0.00418	0.00568	0.00614	0.00686	0.00896	0.00972	0.0117	0.01242	0.01576	0.01752	0.02052	0.02446	0.0282	0.03464	0.03996	0.0481	0.06276	0.08684	0.13086	0.08686	0.00958	0.00026	0.0001	2e-05	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
10.6792  800.0  900.0  0.00038	0.00056	0.001	0.0013	0.00158	0.00212	0.00272	0.00312	0.0035	0.00454	0.00544	0.00624	0.00726	0.00862	0.00964	0.01108	0.01312	0.0156	0.0181	0.02038	0.02338	0.02982	0.03332	0.04204	0.05022	0.0646	0.09442	0.13864	0.07454	0.00274	0.00018	6e-05	0.0001	2e-05	4e-05	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
8.3204  900.0  1000.0  0.00022	0.00042	0.00096	0.0009	0.00138	0.00126	0.00178	0.00232	0.00238	0.00348	0.00364	0.00482	0.00484	0.00654	0.00748	0.00854	0.00956	0.01106	0.0135	0.01592	0.01782	0.0231	0.02504	0.02948	0.03416	0.04436	0.05278	0.06872	0.11316	0.13948	0.04	0.0006	0.0001	6e-05	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
11.4366  1000.0  1200.0  0.00012	0.00042	0.00042	0.00056	0.00082	0.00122	0.00098	0.00164	0.0021	0.00224	0.0028	0.00316	0.00376	0.0037	0.00496	0.005	0.00668	0.00754	0.00864	0.0106	0.01166	0.01468	0.0161	0.02062	0.02302	0.02732	0.0335	0.04252	0.05128	0.0718	0.12084	0.11556	0.06788	0.0085	0.00014	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
6.8232  1200.0  1400.0  0.0001	0.00012	0.00046	0.00028	0.00064	0.00064	0.00076	0.00104	0.0012	0.00142	0.00154	0.00194	0.0022	0.00274	0.00288	0.00348	0.00464	0.00522	0.00584	0.00666	0.00792	0.00892	0.01048	0.01302	0.01494	0.01744	0.01954	0.02446	0.02938	0.0348	0.04602	0.05964	0.08804	0.13924	0.10228	0.0287	0.00018	8e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
