#===============
# Experiment : CMS
# Search : CMS_PAS_EXO_19_019
# ll~ : mumu
# qq~ : ds~
# FF  : vector
# XY  : LR RL
# coef : 0 0
# type : Z*Reg
# Nevs : 50000
#===============
#
# XSEC	BIN_MIN	BIN_MAX 	 Kij 
# 120.0 129.955 140.735 152.41 165.054 178.746 193.574 209.632 227.022 245.855 266.25 288.337 312.257 338.16 366.213 396.592 429.492 465.121 503.706 545.491 590.743 639.749 692.82 750.294 812.536 879.94 952.937 1031.99 1117.6 1210.31 1310.71 1419.44 1537.2 1664.72 1802.82 1952.37 2114.33 2289.73 2479.67 2685.38 2908.15 3149.4 3410.66 3693.59 4000.0 
7.6206  200.0  300.0  0.0	0.0	0.0	0.0003	0.00118	0.00316	0.06186	0.09412	0.08494	0.0793	0.06996	0.03158	0.00026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
3.0342  300.0  400.0  0.0	0.0	0.0	8e-05	0.0003	0.00026	0.00038	0.00072	0.0011	0.00208	0.00512	0.08848	0.14582	0.13642	0.10732	0.019	0.00032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.5218  400.0  500.0  0.0	0.0	2e-05	0.0001	0.0001	8e-05	0.00018	0.00016	0.0003	0.00054	0.0006	0.00112	0.00194	0.00322	0.02794	0.17944	0.1901	0.13292	0.01494	0.0003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.85842  500.0  600.0  0.0	0.0	0.0	4e-05	2e-05	4e-05	0.00016	0.00012	0.00018	0.0002	0.00028	0.00054	0.00084	0.00118	0.00164	0.0022	0.00646	0.07112	0.24162	0.20668	0.05484	0.0022	0.00012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.5248  600.0  700.0  0.0	0.0	0.0	0.0	2e-05	2e-05	2e-05	8e-05	8e-05	0.00012	0.0002	0.0003	0.00038	0.00074	0.00066	0.00076	0.00118	0.0025	0.00558	0.04892	0.2421	0.24416	0.06124	0.00306	0.0002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.3378  700.0  800.0  0.0	0.0	0.0	4e-05	2e-05	2e-05	4e-05	2e-05	0.00014	4e-05	0.0001	0.00012	0.00026	0.00038	0.0004	0.00062	0.00084	0.00124	0.00162	0.00288	0.00894	0.07188	0.28266	0.2198	0.03498	0.00224	0.00012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.22601  800.0  900.0  0.0	0.0	0.0	0.0	0.0	4e-05	0.0	2e-05	2e-05	0.0001	0.00016	0.00022	0.0002	0.00034	0.00036	0.00052	0.0005	0.00062	0.00092	0.00136	0.00202	0.00502	0.02106	0.16136	0.317	0.12442	0.01148	0.00108	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.15579  900.0  1000.0  0.0	0.0	0.0	0.0	0.0	0.0	2e-05	4e-05	2e-05	0.0	6e-05	8e-05	6e-05	0.0001	0.00018	0.0004	0.00036	0.00046	0.00086	0.00072	0.00084	0.00192	0.0035	0.01108	0.07724	0.29998	0.22382	0.03794	0.00338	0.00032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.18929  1000.0  1200.0  0.0	0.0	0.0	0.0	4e-05	0.0	0.0	0.0	2e-05	6e-05	0.0	0.0001	0.00018	8e-05	0.00014	0.0002	0.0003	0.00056	0.0005	0.00056	0.00064	0.0008	0.00144	0.00226	0.0061	0.0337	0.15966	0.25006	0.16584	0.04442	0.00556	0.00062	0.0001	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.10114  1200.0  1400.0  0.0	0.0	0.0	4e-05	0.0	0.0	2e-05	0.0	2e-05	0.0	4e-05	0.0001	0.0001	6e-05	8e-05	0.00012	0.00016	0.00026	0.0002	0.00036	0.00036	0.0008	0.00046	0.00114	0.00152	0.00242	0.00652	0.028	0.13394	0.26294	0.1844	0.05436	0.00868	0.00136	0.0002	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
