#===============
# Experiment : ATLAS
# Search : 1906_05609
# ll~ : eve
# qq~ : cd~
# FF  : vector
# XY  :  LL RR
# coef : 0 0
# type : W*U3 W*U1
# Nevs : 50000
#===============
#
# XSEC	BIN_MIN	BIN_MAX 	 Kij 
# 130.0 138.982 148.585 158.852 169.828 181.562 194.107 207.519 221.857 237.186 253.575 271.095 289.827 309.852 331.261 354.15 378.62 404.781 432.749 462.65 494.616 528.792 565.329 604.39 646.15 690.796 738.526 789.555 844.109 902.433 964.786 1031.45 1102.72 1178.91 1260.36 1347.45 1440.55 1540.09 1646.5 1760.26 1881.89 2011.92 2150.93 2299.55 2458.43 2628.3 2809.9 3004.05 3211.62 3433.52 3670.76 3924.39 4195.55 4485.44 4795.36 5126.69 5480.92 5859.63 6264.5 6697.34 7160.09 7654.82 8183.73 8749.18 9353.71 10000.0 
-7.26441  200.0  300.0  0.00556	0.0132	0.02056	0.02684	0.03558	0.04728	0.064	0.0675	0.06002	0.04494	0.03508	0.02314	0.00738	0.0006	0.00022	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-2.608832  300.0  400.0  0.00196	0.005	0.00744	0.00972	0.013	0.01552	0.02076	0.024	0.03028	0.03758	0.04392	0.0603	0.08204	0.08246	0.06246	0.04284	0.01838	0.00138	0.00022	6e-05	4e-05	2e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-1.180144  400.0  500.0  0.00128	0.00234	0.0041	0.00508	0.00696	0.0081	0.01048	0.01322	0.01562	0.01754	0.02238	0.02516	0.03028	0.03822	0.0457	0.0604	0.08656	0.09414	0.07114	0.03698	0.00482	0.00026	2e-05	6e-05	4e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-0.605877  500.0  600.0  0.00076	0.0017	0.00208	0.00376	0.00448	0.00478	0.00686	0.00746	0.00976	0.0115	0.01348	0.0158	0.01912	0.0233	0.02744	0.03076	0.03738	0.04786	0.05568	0.07904	0.10508	0.0796	0.034	0.00164	0.00024	0.0	4e-05	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-0.337579  600.0  700.0  0.00052	0.00116	0.00142	0.00236	0.00302	0.00362	0.00404	0.00506	0.00598	0.00726	0.0087	0.00984	0.01304	0.01498	0.01806	0.02044	0.02522	0.02954	0.03482	0.04128	0.0518	0.06436	0.09436	0.10596	0.06018	0.00652	0.00044	4e-05	6e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-0.199292  700.0  800.0  0.00038	0.00068	0.00096	0.00136	0.0019	0.00214	0.00288	0.0039	0.00436	0.00498	0.006	0.0076	0.0081	0.0107	0.01292	0.01464	0.01692	0.0205	0.02414	0.02782	0.033	0.04044	0.04976	0.06326	0.08636	0.11736	0.07226	0.00706	0.00028	4e-05	2e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-0.122729  800.0  900.0  0.00036	0.00042	0.00074	0.00138	0.0013	0.00142	0.00228	0.00266	0.00308	0.00416	0.00486	0.00522	0.00678	0.0083	0.0092	0.01032	0.01284	0.01496	0.01728	0.02134	0.0241	0.0287	0.03474	0.04062	0.04782	0.06328	0.08786	0.12336	0.06432	0.00244	0.0001	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-0.078169  900.0  1000.0  0.00016	0.00038	0.00046	0.00072	0.0008	0.00116	0.00162	0.00182	0.00218	0.00304	0.00364	0.00416	0.00468	0.00614	0.00708	0.00844	0.01066	0.01162	0.01334	0.01538	0.02026	0.02222	0.02656	0.03048	0.03574	0.04328	0.05334	0.06622	0.10342	0.11608	0.03004	0.0004	0.00012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-0.085226  1000.0  1200.0  0.00012	0.00044	0.00026	0.0004	0.00072	0.0009	0.00084	0.0013	0.00198	0.00214	0.00218	0.0031	0.00366	0.00396	0.00492	0.00626	0.00748	0.00816	0.01014	0.01216	0.01334	0.016	0.0189	0.02254	0.02604	0.03008	0.0374	0.04282	0.05284	0.06882	0.10368	0.08864	0.04966	0.00556	0.0001	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-0.03923  1200.0  1400.0  0.00012	8e-05	0.00032	0.00032	0.00038	0.00046	0.00078	0.00088	0.00108	0.00144	0.00166	0.0016	0.00262	0.00268	0.00376	0.004	0.0043	0.0055	0.00712	0.0079	0.0094	0.01144	0.01288	0.01552	0.01726	0.02066	0.02466	0.02852	0.0315	0.03832	0.04642	0.05604	0.07796	0.11316	0.0738	0.0183	0.00014	0.0	0.0	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
