#===============
# ll~ : eve
# qq~ : cb~
# FF  : vector
# XY  : LL RR  
# coef : 0 0
# type : Reg*Reg
# Nevs : 50000
#===============
#
# XSEC	BIN_MIN	BIN_MAX 	 Kij 
#
30.89  200.0  300.0  8e-05	0.0001	6e-05	0.0001	8e-05	0.0001	8e-05	0.00014	0.00044	0.00052	0.00084	0.0011	0.0016	0.00286	0.00522	0.01286	0.04114	0.09712	0.11268	0.1132	0.1069	0.1	0.07352	0.01962	0.00556	0.0024	0.00118	0.00048	0.0003	0.00014	2e-05	6e-05	4e-05	2e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
15.8894  300.0  400.0  0.0	6e-05	2e-05	6e-05	4e-05	4e-05	4e-05	6e-05	4e-05	2e-05	0.0001	0.00012	0.00026	0.00028	0.0005	0.0005	0.0006	0.00096	0.00154	0.00248	0.00432	0.01162	0.05018	0.14268	0.15744	0.14876	0.12538	0.0429	0.00782	0.0025	0.00102	0.00044	0.00036	0.00014	0.00016	6e-05	4e-05	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
8.7258  400.0  500.0  0.0	0.0	2e-05	0.0	0.0	0.0	0.0	4e-05	2e-05	0.0	2e-05	4e-05	4e-05	0.0001	8e-05	0.00022	0.00014	0.00028	0.00036	0.00036	0.00058	0.0007	0.00106	0.00164	0.00354	0.00788	0.0304	0.15944	0.2018	0.18258	0.0931	0.01236	0.00304	0.00116	0.00036	0.00014	0.00014	2e-05	2e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5.0308  500.0  600.0  0.0	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-05	0.0	2e-05	6e-05	0.0001	0.00012	2e-05	0.0001	0.00014	0.00012	0.00018	0.0001	0.00028	0.00072	0.0007	0.00158	0.00222	0.0046	0.01664	0.13154	0.24306	0.21402	0.06796	0.00746	0.00192	0.00076	0.00034	0.0001	8e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.9926  600.0  700.0  0.0	0.0	2e-05	2e-05	0.0	2e-05	0.0	0.0	2e-05	0.0	0.0	0.0	6e-05	2e-05	2e-05	2e-05	6e-05	4e-05	0.0	2e-05	8e-05	0.00022	0.0002	0.00026	0.00026	0.00018	0.00052	0.00044	0.00076	0.00126	0.00244	0.00642	0.02664	0.21904	0.26994	0.14606	0.01218	0.00252	0.00064	0.0002	0.00014	0.0	4e-05	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.8331  700.0  800.0  2e-05	0.0	0.0	0.0	2e-05	0.0	2e-05	0.0	0.0	0.0	0.0	2e-05	0.0	2e-05	4e-05	2e-05	0.0	8e-05	4e-05	6e-05	2e-05	6e-05	0.0001	0.00012	0.0001	0.00018	0.00014	0.00018	0.00028	0.00042	0.00042	0.00084	0.00196	0.00384	0.01506	0.17082	0.31834	0.16518	0.01136	0.00188	0.0007	0.00014	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.14  800.0  900.0  0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-05	0.0	2e-05	0.0	0.0	2e-05	2e-05	0.0	4e-05	6e-05	4e-05	0.0	0.0	6e-05	0.00014	0.00012	8e-05	0.00014	0.00032	0.00036	0.00038	0.00062	0.00142	0.00348	0.01392	0.18826	0.35926	0.12088	0.00668	0.00132	0.00028	0.0001	4e-05	8e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.72594  900.0  1000.0  0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4e-05	0.0	0.0001	0.0	0.0	2e-05	4e-05	2e-05	8e-05	8e-05	0.0001	8e-05	0.0001	0.00016	0.00016	0.00022	0.0003	0.0005	0.00082	0.00196	0.00412	0.02256	0.30188	0.33604	0.02756	0.00242	0.00066	8e-05	0.0001	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.7674  1000.0  1200.0  0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4e-05	4e-05	2e-05	2e-05	4e-05	6e-05	0.0	4e-05	0.0	2e-05	4e-05	4e-05	4e-05	0.00012	0.00014	0.00026	0.00026	0.00048	0.00068	0.0015	0.00488	0.0578	0.27974	0.23366	0.12228	0.00496	0.00058	0.00014	2e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.32676  1200.0  1400.0  0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	6e-05	4e-05	2e-05	6e-05	2e-05	4e-05	0.00014	0.0	4e-05	6e-05	8e-05	8e-05	0.0001	0.0001	0.0001	0.00014	0.00018	0.00044	0.0007	0.0016	0.00614	0.1513	0.32138	0.21836	0.01274	0.00068	0.00012	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
