#===============
# Experiment : ATLAS
# Search : 1906_05609
# ll~ : eve
# qq~ : du~
# FF  : scalar
# XY  : LL LR RL RR
# coef : 0 0
# type : Reg*Reg
# Nevs : 50000
#===============
#
# XSEC	BIN_MIN	BIN_MAX 	 Kij 
# 130.0 138.982 148.585 158.852 169.828 181.562 194.107 207.519 221.857 237.186 253.575 271.095 289.827 309.852 331.261 354.15 378.62 404.781 432.749 462.65 494.616 528.792 565.329 604.39 646.15 690.796 738.526 789.555 844.109 902.433 964.786 1031.45 1102.72 1178.91 1260.36 1347.45 1440.55 1540.09 1646.5 1760.26 1881.89 2011.92 2150.93 2299.55 2458.43 2628.3 2809.9 3004.05 3211.62 3433.52 3670.76 3924.39 4195.55 4485.44 4795.36 5126.69 5480.92 5859.63 6264.5 6697.34 7160.09 7654.82 8183.73 8749.18 9353.71 10000.0 
163.392  100.0  200.0  0.00034	0.00048	0.0004	0.00098	0.00294	0.00762	0.02324	0.03976	0.04636	0.0529	0.05374	0.0573	0.05938	0.06074	0.06264	0.06248	0.04762	0.01246	0.00338	0.00154	0.0008	0.00046	0.00032	0.00016	2e-05	4e-05	4e-05	4e-05	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
113.332  200.0  300.0  2e-05	8e-05	6e-05	2e-05	2e-05	6e-05	6e-05	0.00016	0.00024	0.0005	0.0006	0.00066	0.00118	0.0018	0.00332	0.00742	0.03172	0.08536	0.09806	0.10416	0.10534	0.1051	0.08254	0.01662	0.00376	0.00168	0.00084	0.00024	0.0002	0.0001	2e-05	0.0	0.0	2e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
80.58  300.0  400.0  0.0	2e-05	0.0	2e-05	2e-05	2e-05	2e-05	2e-05	2e-05	6e-05	4e-05	0.00022	0.00026	0.00022	0.00036	0.00048	0.00046	0.00062	0.00118	0.00174	0.00292	0.00744	0.03926	0.13208	0.14844	0.14788	0.1361	0.04122	0.00488	0.00164	0.0007	0.00032	0.0001	6e-05	2e-05	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
58.398  400.0  500.0  0.0	0.0	0.0	4e-05	0.0	4e-05	0.0	2e-05	0.0	0.0	2e-05	2e-05	6e-05	0.00012	8e-05	0.00014	6e-05	0.00022	0.00018	0.00028	0.00036	0.00044	0.00088	0.0013	0.00238	0.00536	0.02132	0.14942	0.19578	0.18706	0.09938	0.00846	0.00212	0.00066	0.00028	6e-05	4e-05	2e-05	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
42.39  500.0  600.0  0.0	0.0	0.0	0.0	2e-05	2e-05	0.0	0.0	2e-05	0.0	2e-05	0.0	0.0	0.0	4e-05	6e-05	0.0001	6e-05	8e-05	6e-05	0.00012	0.00012	0.0002	0.00044	0.0004	0.00064	0.00098	0.00178	0.00352	0.01066	0.12338	0.2361	0.22032	0.06894	0.00506	0.00114	0.00046	0.00022	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
31.074  600.0  700.0  0.0	0.0	0.0	0.0	0.0	2e-05	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	2e-05	0.0	0.0	2e-05	4e-05	4e-05	0.0	0.00016	0.00016	0.00018	0.00014	0.0002	0.00048	0.0004	0.00056	0.00094	0.00176	0.00462	0.01922	0.21296	0.27564	0.15058	0.00864	0.00184	0.00076	0.00014	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
22.796  700.0  800.0  0.0	0.0	0.0	0.0	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	2e-05	0.0	0.0	0.0	2e-05	2e-05	0.0	2e-05	4e-05	4e-05	0.00012	8e-05	0.00012	0.00014	0.00014	6e-05	0.0002	0.0001	0.0003	0.00046	0.00068	0.00134	0.00276	0.00946	0.15724	0.32558	0.17476	0.0081	0.00128	0.00048	4e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
16.7538  800.0  900.0  0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	4e-05	4e-05	4e-05	2e-05	6e-05	0.00012	0.0001	0.00014	8e-05	0.00016	0.00028	0.00032	0.0003	0.00032	0.00052	0.001	0.00246	0.00838	0.18108	0.36266	0.123	0.00486	0.00082	0.00016	2e-05	8e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
12.3988  900.0  1000.0  0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-05	0.0	0.0	6e-05	0.0	0.0001	6e-05	0.0	0.00012	8e-05	0.00012	0.00016	0.0001	0.00012	0.0001	0.00014	0.00012	0.0002	0.00032	0.0004	0.00148	0.0029	0.0161	0.29896	0.34868	0.01994	0.00222	0.00032	8e-05	2e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
15.8572  1000.0  1200.0  0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-05	0.0	0.0	0.0	2e-05	0.0	0.0	4e-05	0.0	2e-05	0.0	0.0	2e-05	6e-05	6e-05	4e-05	6e-05	0.00012	0.00012	8e-05	2e-05	0.0001	0.00012	0.00024	0.00032	0.00024	0.0007	0.00104	0.0031	0.04882	0.2666	0.24064	0.13046	0.0032	0.0005	2e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
8.6454  1200.0  1400.0  0.0	0.0	0.0	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	2e-05	2e-05	4e-05	0.0	0.0	0.0	0.0	6e-05	2e-05	2e-05	4e-05	2e-05	0.00014	6e-05	4e-05	0.0001	0.00014	0.00012	0.0003	0.00042	0.00112	0.00476	0.13902	0.31174	0.23684	0.01118	0.00062	6e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
