#===============
# Experiment : ATLAS
# Search : 1906_05609
# ll~ : muvm
# qq~ : cb~
# FF  : tensor
# XY  : LL LR RL RR
# coef : 0 0
# type : Reg*Reg
# Nevs : 50000
#===============
#
# XSEC	BIN_MIN	BIN_MAX 	 Kij 
# 110.0 119.581 129.997 141.32 153.63 167.011 181.558 197.372 214.564 233.253 253.57 275.657 299.667 325.769 354.144 384.991 418.524 454.979 494.609 537.69 584.525 635.438 690.786 750.956 816.366 887.473 964.775 1048.81 1140.16 1239.47 1347.44 1464.8 1592.39 1731.09 1881.87 2045.79 2223.98 2417.69 2628.28 2857.21 3106.08 3376.63 3670.74 3990.47 4338.05 4715.91 5126.68 5573.22 6058.67 6586.39 7160.08 7783.74 8461.73 9198.76 10000.0 
60.924  100.0  200.0  0.00046	0.00082	0.00132	0.0024	0.00502	0.00976	0.02238	0.046	0.0654	0.07304	0.0762	0.0742	0.07508	0.07042	0.06192	0.03524	0.01358	0.0057	0.0023	0.00104	0.00066	0.00044	8e-05	8e-05	4e-05	2e-05	2e-05	0.0	0.0	0.0	4e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
24.768  200.0  300.0  0.00012	0.00014	0.0001	0.0002	0.00014	0.00038	0.00036	0.00024	0.00078	0.00122	0.00194	0.00254	0.00528	0.01154	0.03034	0.0784	0.12434	0.1283	0.12164	0.09666	0.05044	0.01702	0.00574	0.00226	0.00088	0.0003	0.00028	8e-05	8e-05	8e-05	6e-05	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
11.6414  300.0  400.0  2e-05	8e-05	2e-05	4e-05	6e-05	8e-05	8e-05	0.0001	0.00012	0.00022	0.00036	0.0004	0.00052	0.00068	0.0009	0.0017	0.0034	0.0076	0.01738	0.05138	0.12646	0.16546	0.15354	0.09914	0.04016	0.0122	0.00374	0.0016	0.0007	0.0003	8e-05	6e-05	6e-05	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5.9774  400.0  500.0  0.0	4e-05	2e-05	2e-05	2e-05	8e-05	8e-05	4e-05	2e-05	6e-05	0.00012	0.00016	0.0002	0.00034	0.00052	0.00038	0.0006	0.00078	0.00188	0.0031	0.00602	0.01442	0.03862	0.11346	0.18506	0.17328	0.09802	0.03578	0.01104	0.00388	0.00152	0.00056	0.00032	6e-05	4e-05	2e-05	2e-05	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
3.232  500.0  600.0  4e-05	0.0	0.0	0.0	2e-05	2e-05	4e-05	4e-05	0.0	4e-05	4e-05	4e-05	0.00016	0.00012	8e-05	0.00014	0.00014	0.00042	0.00056	0.00062	0.00116	0.00234	0.00454	0.0094	0.02554	0.07258	0.16394	0.19528	0.12966	0.05514	0.0173	0.00636	0.00254	0.00082	0.00038	8e-05	2e-05	4e-05	4e-05	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.81762  600.0  700.0  0.0	0.0	0.0	0.0	0.0	0.0	4e-05	2e-05	2e-05	2e-05	6e-05	0.0001	0.0	6e-05	8e-05	0.00012	0.00014	0.0002	0.0002	0.00028	0.00062	0.00064	0.00156	0.00274	0.00478	0.00968	0.02594	0.07096	0.1554	0.1952	0.12976	0.054	0.01822	0.00588	0.00202	0.00154	0.0003	0.00018	6e-05	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.05268  700.0  800.0  0.0	0.0	0.0	2e-05	0.0	2e-05	0.0	0.0	0.0	2e-05	4e-05	2e-05	4e-05	0.0	4e-05	0.0001	0.0	0.0001	0.0001	0.00026	0.00012	0.00026	0.0008	0.00082	0.00166	0.00298	0.00554	0.0131	0.03652	0.09518	0.16874	0.17616	0.10562	0.04198	0.01466	0.00522	0.00216	0.00102	0.00046	0.0002	8e-05	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.62508  800.0  900.0  0.0	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	2e-05	2e-05	4e-05	0.0	2e-05	0.0	2e-05	4e-05	8e-05	6e-05	6e-05	0.0	0.0001	0.0002	0.00028	0.00044	0.00072	0.00142	0.00218	0.00492	0.00906	0.02578	0.06392	0.13164	0.17384	0.13978	0.0694	0.02726	0.00972	0.00392	0.00152	0.00108	0.00042	0.00012	6e-05	2e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.37826  900.0  1000.0  0.0	0.0	2e-05	0.0	0.0	0.0	0.0	2e-05	0.0	0.0	0.0	2e-05	0.0	2e-05	2e-05	0.0	0.0	0.0001	4e-05	4e-05	6e-05	0.00012	0.00018	0.0002	0.0006	0.00054	0.00146	0.00202	0.00322	0.00806	0.02046	0.05106	0.10664	0.15692	0.14652	0.0929	0.03966	0.01602	0.00502	0.0022	0.00096	0.00062	0.00028	0.00014	8e-05	0.00014	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.37486  1000.0  1200.0  0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-05	0.0	0.0	0.0	2e-05	0.0	2e-05	2e-05	6e-05	4e-05	0.00012	0.00012	0.00018	0.0002	0.00032	0.0003	0.00054	0.00074	0.00156	0.00278	0.00614	0.01576	0.03622	0.07662	0.1217	0.14106	0.1127	0.07102	0.03572	0.01508	0.00526	0.00204	0.00094	0.0004	0.00024	6e-05	6e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	
